track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_x,track_name,external_urls_tracks,track_artist_id,artist_name,followers number,images_artists,external_urls_artists,track_album_id,album_name,release_date,image_album,external_urls_albums,duration_ms_y,explicit,genres
5D2mYZuzcgjpchVY1pmTPh,0.614,0.574,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209106,Candy Shop,https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh,3q7HBObVc0L8jNeTe5Gofh,50 Cent,17353996,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh,2pidzXTaHV4WaIJYRxKDCH,The Massacre,2005-03-03,https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d,https://open.spotify.com/album/2pidzXTaHV4WaIJYRxKDCH,209106,True,"hip hop, pop, east coast hip hop"
5Qy6a5KzM4XlRxsNcGYhgH,0.364,0.752,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119,248586,6 Foot 7 Foot,https://open.spotify.com/track/5Qy6a5KzM4XlRxsNcGYhgH,55Aa2cqylxrFIXC767Z865,Lil Wayne,16664873,https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,0pFydyko4Iw450abXlDPpp,Tha Carter IV (Complete Edition),2011-08-29,https://i.scdn.co/image/ab67616d0000b273e80b258c7e0b318202870953,https://open.spotify.com/album/0pFydyko4Iw450abXlDPpp,248586,True,"hip hop, pop, rap"
5UHuMgFnhezWQdIVdHKybM,0.66,0.71,-4.541,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933,It's Over Now,https://open.spotify.com/track/5UHuMgFnhezWQdIVdHKybM,7urq0VfqxEYEEiZUkebXT4,112,1313186,https://i.scdn.co/image/21a8b23a23a41f3736b2dd6a5df2d7dc8341ea05,https://open.spotify.com/artist/7urq0VfqxEYEEiZUkebXT4,0rLXj9VEjKp5aS8ToqKU0r,It's Over Now,2000-06-15,https://i.scdn.co/image/ab67616d0000b2730497138618bafca78ec24062,https://open.spotify.com/album/0rLXj9VEjKp5aS8ToqKU0r,264933,False,"hip hop, R&B, pop, r&b"
5Y78yINSOCW6xbOfGWNBg4,0.933,0.513,-13.203,0.347,0.00112,0.00248,0.107,0.595,102.017,179160,Wait (The Whisper Song),https://open.spotify.com/track/5Y78yINSOCW6xbOfGWNBg4,44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,1191658,https://i.scdn.co/image/8a522c7faa13cf4321ca6bea075fd97f75f40cfe,https://open.spotify.com/artist/44PA0rCQXikgOWbfY7Fq7m,0tkYbxsTPQ5kTVdrvj4S3f,U.S.A. (United State of Atlanta),2005-06-28,https://i.scdn.co/image/ab67616d0000b273123e64de8c798635904e0c60,https://open.spotify.com/album/0tkYbxsTPQ5kTVdrvj4S3f,179160,True,"hip hop, pop, crunk, southern hip hop"
6zrKt6kAgWGiQ6tNgGegIh,0.693,0.891,-3.261,0.296,0.0281,0.0,0.143,0.532,91.1,268053,Pass Out,https://open.spotify.com/track/6zrKt6kAgWGiQ6tNgGegIh,0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,844391,https://i.scdn.co/image/ab6761610000e5ebb3ba872f2db68e17e01d3cbd,https://open.spotify.com/artist/0Tob4H0FLtEONHU1MjpUEp,4nnvRAT9AAf2lEmEFYIbMU,100 Greatest Throwback Songs,2020-02-14,https://i.scdn.co/image/ab67616d0000b273bb295b196a228a3218bc58e6,https://open.spotify.com/album/4nnvRAT9AAf2lEmEFYIbMU,268053,True,"hip hop, grime, Dance/Electronic, pop"
086myS9r57YsLbJpU0TgK9,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161123,Why'd You Only Call Me When You're High?,https://open.spotify.com/track/086myS9r57YsLbJpU0TgK9,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,29554321,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://open.spotify.com/album/78bpIziExqiI9qztvNFlQu,161123,False,"rock, garage rock, indie"
0QJb1WdgksR1wF4hAhv19N,0.757,0.78,-5.038,0.319,0.0811,0.0,0.113,0.59,97.917,232506,Like Glue,https://open.spotify.com/track/0QJb1WdgksR1wF4hAhv19N,3Isy6kedDrgPYoTS1dazA9,Sean Paul,5083410,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,5YGvdSTgfSYGFUQIm3dJ0O,R&B: The Collection,2016-10-14,https://i.scdn.co/image/ab67616d0000b27389a1a9609c9d1eac7b2eca56,https://open.spotify.com/album/5YGvdSTgfSYGFUQIm3dJ0O,232506,False,"hip hop, dancehall, pop"
0U3xEfWLX4slslHJaAorSw,0.481,0.849,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,210720,Honey Bee,https://open.spotify.com/track/0U3xEfWLX4slslHJaAorSw,1UTPBmNbXNTittyMJrNkvw,Blake Shelton,7412249,https://i.scdn.co/image/ab6761610000e5ebaa03b29eb3a550f139fbb955,https://open.spotify.com/artist/1UTPBmNbXNTittyMJrNkvw,1NPCjp8s7RPGujZdBjca90,Red River Blue (Deluxe Edition),2011-07-12,https://i.scdn.co/image/ab67616d0000b273e82bbb24145a83c00ebcf918,https://open.spotify.com/album/1NPCjp8s7RPGujZdBjca90,210720,False,country
1YZBMqN8kHaaRPXpQTC3kb,0.606,0.699,-3.103,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,297960,Rain On Me,https://open.spotify.com/track/1YZBMqN8kHaaRPXpQTC3kb,5rkVyNGXEgeUqKkB5ccK83,Ashanti,3388458,https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,4vjeaWsf9UH2ecdKXAZaq2,Chapter II,2003-01-01,https://i.scdn.co/image/ab67616d0000b27352ac190aeaea5489d6f37851,https://open.spotify.com/album/4vjeaWsf9UH2ecdKXAZaq2,297960,False,"hip hop, R&B, pop, r&b"
1gCAWjUYxxqmJYcVhEPgB3,0.648,0.942,-2.881,0.0878,0.021,0.0,0.0594,0.73,129.007,231373,I Like It,https://open.spotify.com/track/1gCAWjUYxxqmJYcVhEPgB3,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,11567882,https://i.scdn.co/image/ab6761610000e5eb4fa1405802a42c665b0f2dd1,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,4ay2UiczD51OhYsj8A5qYw,Euphoria (Intl 14 track version),2010-01-01,https://i.scdn.co/image/ab67616d0000b2731c96eeaacf8afda835c495f8,https://open.spotify.com/album/4ay2UiczD51OhYsj8A5qYw,232186,False,"latin, pop, latin pop"
39CviFl1kqL6yJGGl5e6ul,0.623,0.909,-3.079,0.0758,0.158,0.0,0.0972,0.651,93.984,188786,Reggaetón Lento (Remix),https://open.spotify.com/track/39CviFl1kqL6yJGGl5e6ul,0eecdvMrqBftK0M1VKhaF4,CNCO,9391689,https://i.scdn.co/image/ab6761610000e5ebe61627c00d64dcb4de8001d2,https://open.spotify.com/artist/0eecdvMrqBftK0M1VKhaF4,4pkTcvV4pTt3xDkdG4rcpz,Between Us (The Mixers Edition),2021-11-11,https://i.scdn.co/image/ab67616d0000b273aa4ad374aaf7fcdd754e73e2,https://open.spotify.com/album/4pkTcvV4pTt3xDkdG4rcpz,188797,False,"latin, pop, reggaeton"
3h4T9Bg8OVSUYa6danHeH5,0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,231013,Animals,https://open.spotify.com/track/3h4T9Bg8OVSUYa6danHeH5,04gDigrS5kc9YWfZHwBETP,Maroon 5,44463951,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),2015-05-18,https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04,https://open.spotify.com/album/6LtzdMGhOCh9s6sssWrpuD,231013,False,pop
6yvBBJiAfM7wHBwsppRs7n,0.662,0.739,-5.354,0.0322,0.00206,0.0603,0.113,0.382,130.999,188960,Since U Been Gone,https://open.spotify.com/track/6yvBBJiAfM7wHBwsppRs7n,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,10781010,https://i.scdn.co/image/ab6761610000e5eb1dd7d8fbcaa03fca3619b644,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,6PcCKMhDp6fLkt3yCl2DBD,Break Up Vibes 2022,2022-03-23,https://i.scdn.co/image/ab67616d0000b2731ce98afb4205edde33110472,https://open.spotify.com/album/6PcCKMhDp6fLkt3yCl2DBD,188893,False,"R&B, pop, christmas"
7trU8snrq1QCknNOKMiwlM,0.459,0.587,-6.983,0.0785,0.453,0.0,0.307,0.581,113.901,212424,Fast Car,https://open.spotify.com/track/7trU8snrq1QCknNOKMiwlM,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3832336,https://i.scdn.co/image/ab6761610000e5eb1382d5a1d6a664832ec547a8,https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf,1W10rqZkT5x2QWbFPzVu0k,Summer Mix 2021,2021-05-14,https://i.scdn.co/image/ab67616d0000b27303a51cd71023eb8acd14e6ee,https://open.spotify.com/album/1W10rqZkT5x2QWbFPzVu0k,212386,False,"tropical house, Dance/Electronic, pop"
0KkIkfsLEJbrcIhYsCL7L5,0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,China,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,2R21vXR83lH98kGeO99Y66,Anuel AA,41321137,https://i.scdn.co/image/ab6761610000e5eba23ceb177745632b517cb7b2,https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66,7JtT7OyWM8BnIS5FXXPMKg,Emmanuel,2020-05-29,https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,https://open.spotify.com/album/7JtT7OyWM8BnIS5FXXPMKg,301714,False,"latin, urbano latino, reggaeton, trap latino"
12JtkCZfFtbX7r9mOwdYvj,0.923,0.795,-3.61,0.117,0.0394,0.000565,0.101,0.588,123.021,242133,Just Fine,https://open.spotify.com/track/12JtkCZfFtbX7r9mOwdYvj,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,4171065,https://i.scdn.co/image/ab6761610000e5eb3d7888ba4d2bf67fe6b64a55,https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr,5LdDti4oskKSVspwcpDK5d,Hip Hop: The Collection 2008,2008-01-01,https://i.scdn.co/image/ab67616d0000b273e1006755aa74151e4e04775d,https://open.spotify.com/album/5LdDti4oskKSVspwcpDK5d,246626,False,"R&B, pop, r&b"
2NYUEdnse5R2ZaHfnNd5TT,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,245040,Titanium (feat. Sia),https://open.spotify.com/track/2NYUEdnse5R2ZaHfnNd5TT,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,5TMhv29Pv2LVJ6t1KDTEdr,Fuerza Interior,2024-06-29,https://i.scdn.co/image/ab67616d0000b273f4418ad034420419ed4f1620,https://open.spotify.com/album/5TMhv29Pv2LVJ6t1KDTEdr,245040,False,"hip hop, Dance/Electronic, edm, dance, pop"
2a03afRiyAbNAleOByVju4,0.822,0.905,-4.032,0.241,0.123,0.0,0.0496,0.674,128.014,209533,Get It Shawty,https://open.spotify.com/track/2a03afRiyAbNAleOByVju4,1Xfmvd48oOhEWkscWyEbh9,Lloyd,2566239,https://i.scdn.co/image/ab6761610000e5eb5de0901c4bcb8d0352b71c3f,https://open.spotify.com/artist/1Xfmvd48oOhEWkscWyEbh9,6Lq7nLkIq7C0zVJp0OGSGO,Street Love,2007-01-01,https://i.scdn.co/image/ab67616d0000b273eec376776dc8377060f2be5c,https://open.spotify.com/album/6Lq7nLkIq7C0zVJp0OGSGO,209533,False,"hip hop, R&B, pop, r&b"
2aEuXA1KswHlCGPOuPmCOW,0.715,0.665,-7.736,0.0502,0.0996,0.0,0.224,0.84,78.502,204733,Touch My Body,https://open.spotify.com/track/2aEuXA1KswHlCGPOuPmCOW,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,11254004,https://i.scdn.co/image/ab6761610000e5eb35c3eff5d73f7e20ba3c9a2e,https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ,31MluXLYC0ZnCSfUZ5T4GX,E=MC2 (Deluxe Version),2008-04-04,https://i.scdn.co/image/ab67616d0000b273633bb0a5f75b91c45c3a6b37,https://open.spotify.com/album/31MluXLYC0ZnCSfUZ5T4GX,204733,False,"R&B, pop, christmas"
3qzlBED0rjEl4arDNWfZEp,0.459,0.83,-6.254,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,Higher,https://open.spotify.com/track/3qzlBED0rjEl4arDNWfZEp,43sZBwHjahUvgbx1WNIkIz,Creed,3909302,https://i.scdn.co/image/ab6761610000e5eb0d86c8971cc4d6fa63d58bae,https://open.spotify.com/artist/43sZBwHjahUvgbx1WNIkIz,7paOpVZ35xmBn9ijROCG5Q,Greatest Hits,2004-01-01,https://i.scdn.co/image/ab67616d0000b27380f657ac765c30dc9cf96b2f,https://open.spotify.com/album/7paOpVZ35xmBn9ijROCG5Q,326293,False,"rock, pop, metal, post-grunge"
4GaCIqowUlS5y7dnZ1ZaXj,0.615,0.913,-5.077,0.0816,0.178,0.0,0.0773,0.45,129.944,188000,Gettin' Over You (feat. Fergie & LMFAO),https://open.spotify.com/track/4GaCIqowUlS5y7dnZ1ZaXj,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,7fHeCs5cgtXYqxBPG1iK1n,One More Love,2010-11-22,https://i.scdn.co/image/ab67616d0000b2731813115ff10c5f5ae028321d,https://open.spotify.com/album/7fHeCs5cgtXYqxBPG1iK1n,188000,False,"hip hop, Dance/Electronic, edm, dance, pop"
6MDE2eSIMRhBMAY4WQC53d,0.71,0.797,-3.006,0.0582,0.408,0.0,0.16,0.849,94.998,209120,Rock Wit U (Awww Baby),https://open.spotify.com/track/6MDE2eSIMRhBMAY4WQC53d,5rkVyNGXEgeUqKkB5ccK83,Ashanti,3388458,https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932,https://open.spotify.com/artist/5rkVyNGXEgeUqKkB5ccK83,384qCW7emHulsdIHNd6Ja3,POPWIKI 2 (2014 Edition),2014-01-01,https://i.scdn.co/image/ab67616d0000b273d7a215cf6bc986617cff5067,https://open.spotify.com/album/384qCW7emHulsdIHNd6Ja3,209120,False,"hip hop, R&B, pop, r&b"
6eIacmhkE82vZlMDnGS7aP,0.614,0.972,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,Bad (feat. Vassy) - Radio Edit,https://open.spotify.com/track/6eIacmhkE82vZlMDnGS7aP,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,77UW17CZFyCaRLHdHeofZu,Listen,2014-11-10,https://i.scdn.co/image/ab67616d0000b2733862d62a50dc6b928651bdeb,https://open.spotify.com/album/77UW17CZFyCaRLHdHeofZu,170625,False,"hip hop, Dance/Electronic, edm, dance, pop"
6zytmVRr7ZRj0Vw8YIpxDr,0.548,0.889,-4.682,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,Behind These Hazel Eyes,https://open.spotify.com/track/6zytmVRr7ZRj0Vw8YIpxDr,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,10781010,https://i.scdn.co/image/ab6761610000e5eb1dd7d8fbcaa03fca3619b644,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,3PuJhshdbYhC9cQFAZI3z7,Breakaway,2005-07-16,https://i.scdn.co/image/ab67616d0000b2733591178fe61208ce174c91f4,https://open.spotify.com/album/3PuJhshdbYhC9cQFAZI3z7,196053,False,"R&B, pop, christmas"
7mUTNN05gzFc7SAzknnljS,0.4,0.795,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,186106,boyfriend (with Social House),https://open.spotify.com/track/7mUTNN05gzFc7SAzknnljS,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,104533955,https://i.scdn.co/image/ab6761610000e5eb6725802588d7dc1aba076ca5,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,3lltPqseSLIBK9qpjksFkc,Everything Changed…,2019-08-09,https://i.scdn.co/image/ab67616d0000b2738b37c6397e72a3d2005d82ef,https://open.spotify.com/album/3lltPqseSLIBK9qpjksFkc,186093,True,pop
13ltmxwNNoBpnW0EtXJgfs,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,Feel So Close - Radio Edit,https://open.spotify.com/track/13ltmxwNNoBpnW0EtXJgfs,7CajNmpbOovFoOoasH2HaY,Calvin Harris,23119774,https://i.scdn.co/image/ab6761610000e5eb1e4bcd2bef1896648762dd6b,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,6KoYpYEhtxBjPMaVqFdTKB,Românticas Internacionais,2023-12-08,https://i.scdn.co/image/ab67616d0000b273bf382bc229abc19ef32302f0,https://open.spotify.com/album/6KoYpYEhtxBjPMaVqFdTKB,206413,False,"hip hop, Dance/Electronic, edm, pop"
1RlOkYcd9n8S21bOFtcuiS,0.581,0.717,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440,Need You Now,https://open.spotify.com/track/1RlOkYcd9n8S21bOFtcuiS,32WkQRZEVKSzVAAYqukAEA,Lady A,3724189,https://i.scdn.co/image/ab6761610000e5eb88ef2b30e7a0cb9d1af31d7a,https://open.spotify.com/artist/32WkQRZEVKSzVAAYqukAEA,482fSq2psOIUX9ixkKkp2q,Valentine's Day Mix,2020-01-31,https://i.scdn.co/image/ab67616d0000b27373dd7c7526a6870e6f89706a,https://open.spotify.com/album/482fSq2psOIUX9ixkKkp2q,234693,False,"pop country, country, pop"
4wuCQX7JvAZLlrcmH4AeZF,0.746,0.787,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005,206186,Cross Me (feat. Chance the Rapper & PnB Rock),https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,119755896,https://i.scdn.co/image/ab6761610000e5eb399444ed4eace08b549d1161,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,https://open.spotify.com/album/3oIFxDIo2fwuk4lwCmFZCx,206186,True,"soft pop, pop"
66BjcDhhwWCcQIBxHMpKXh,0.631,0.649,-5.892,0.0385,0.0817,3.8e-06,0.0934,0.421,93.95,194680,Flames,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,5rbJtzuXtpIP0Ykk7ewIit,7,2018-09-14,https://i.scdn.co/image/ab67616d0000b27367e400c9be79e6b0b0086880,https://open.spotify.com/album/5rbJtzuXtpIP0Ykk7ewIit,194680,False,"hip hop, Dance/Electronic, edm, dance, pop"
6qdsY8C2vwfgnUsxCdab0I,0.761,0.899,-3.09,0.183,0.0135,0.0,0.0719,0.673,95.027,217586,X Gon' Give It To Ya,https://open.spotify.com/track/6qdsY8C2vwfgnUsxCdab0I,1HwM5zlC5qNWhJtM00yXzG,DMX,5656023,https://i.scdn.co/image/ab6761610000e5ebd3258669d149a2e4e247a3d2,https://open.spotify.com/artist/1HwM5zlC5qNWhJtM00yXzG,4QT1dg8zQoHuXF2HZbWWEB,Skiing Workout Mix,2018-02-02,https://i.scdn.co/image/ab67616d0000b27303176f2f55cb2acf86c785a1,https://open.spotify.com/album/4QT1dg8zQoHuXF2HZbWWEB,219040,True,"hip hop, hardcore hip hop, pop, east coast hip hop"
0MLZEyLFMbsk033Lqati9F,0.63,0.816,-6.535,0.15,0.124,0.00111,0.0616,0.85,128.012,247853,Work B**ch,https://open.spotify.com/track/0MLZEyLFMbsk033Lqati9F,26dSoYclwsYLMAKD3tpOr4,Britney Spears,16432977,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,7de9JdO8rQxVOJ9NE3WuiN,Glory : Japan Tour Edition,2017-05-31,https://i.scdn.co/image/ab67616d0000b273cb7783921958e6372b4567c3,https://open.spotify.com/album/7de9JdO8rQxVOJ9NE3WuiN,247960,True,pop
3TahdwXB4gJRWVAI00Ejqa,0.722,0.761,-4.459,0.0475,0.0117,0.0,0.315,0.624,128.044,201493,"Moves Like Jagger - Studio Recording From \The Voice\"" Performance""",https://open.spotify.com/track/3TahdwXB4gJRWVAI00Ejqa,04gDigrS5kc9YWfZHwBETP,Maroon 5,44463951,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,2IyanCCFV9rJBKCgWuO8vL,Hands All Over (Revised Asia Standard Version),2010,https://i.scdn.co/image/ab67616d0000b273d86187b97c58d3b54d584368,https://open.spotify.com/album/2IyanCCFV9rJBKCgWuO8vL,201493,False,pop
5Y77SQxEr1eiofPeUTPHxM,0.412,0.876,-6.008,0.47,0.102,0.0,0.297,0.703,130.159,273133,You,https://open.spotify.com/track/5Y77SQxEr1eiofPeUTPHxM,1Xfmvd48oOhEWkscWyEbh9,Lloyd,2566239,https://i.scdn.co/image/ab6761610000e5eb5de0901c4bcb8d0352b71c3f,https://open.spotify.com/artist/1Xfmvd48oOhEWkscWyEbh9,6Lq7nLkIq7C0zVJp0OGSGO,Street Love,2007-01-01,https://i.scdn.co/image/ab67616d0000b273eec376776dc8377060f2be5c,https://open.spotify.com/album/6Lq7nLkIq7C0zVJp0OGSGO,273133,False,"hip hop, R&B, pop, r&b"
0p3YcSuJt07bB2z52Zm5V4,0.527,0.933,-6.277,0.0382,0.00112,0.0362,0.425,0.493,144.043,234116,The Logical Song,https://open.spotify.com/track/0p3YcSuJt07bB2z52Zm5V4,0HlxL5hisLf59ETEPM3cUA,Scooter,923462,https://i.scdn.co/image/ab6761610000e5eb0bf204a5c0dcc8ccf293f264,https://open.spotify.com/artist/0HlxL5hisLf59ETEPM3cUA,5hqwYvLsGswALsmb34a9Gf,100% Scooter (25 Years Wild & Wicked),2017-12-15,https://i.scdn.co/image/ab67616d0000b2734999e3bdfabb08acf1f0c6bf,https://open.spotify.com/album/5hqwYvLsGswALsmb34a9Gf,234116,False,"eurodance, Dance/Electronic, pop, happy hardcore"
1h7rGeODr9gBPBhYuAt370,0.684,0.493,-7.728,0.0459,0.000839,0.0,0.157,0.08,84.03,280013,Soul Survivor,https://open.spotify.com/track/1h7rGeODr9gBPBhYuAt370,4yBK75WVCQXej1p04GWqxH,Jeezy,2497578,https://i.scdn.co/image/ab6761610000e5eb075a4c9d6da66addd8247c12,https://open.spotify.com/artist/4yBK75WVCQXej1p04GWqxH,2O5fTZTyeXjUqduzHNhmvb,GOATED: Jeezy,2022-12-16,https://i.scdn.co/image/ab67616d0000b2739e2f8f8477ed336d94bb8f2a,https://open.spotify.com/album/2O5fTZTyeXjUqduzHNhmvb,280013,True,"hip hop, pop, crunk, rap, southern hip hop, gangster rap"
0jrz4ZQKCsC6h2vzqgHiEp,0.78,0.604,-8.019,0.0396,0.022,0.0,0.194,0.12,101.043,324600,Get Low,https://open.spotify.com/track/0jrz4ZQKCsC6h2vzqgHiEp,3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz,1056822,https://i.scdn.co/image/aafc4156598fa9f8f052ec5687e648ba9120f07e,https://open.spotify.com/artist/3ciRvbBIVz9fBoPbtSYq4x,05jX3Kda6BmEpACV7unScz,Crunkest Hits,2011-03-15,https://i.scdn.co/image/ab67616d0000b2736b7c4e63bbccb1f986ce8b15,https://open.spotify.com/album/05jX3Kda6BmEpACV7unScz,334066,True,"hip hop, pop, crunk, southern hip hop"
1JfQ8jRznYgPZzBA5CrWHO,0.853,0.606,-4.596,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,It Wasn't Me,https://open.spotify.com/track/1JfQ8jRznYgPZzBA5CrWHO,5EvFsr3kj42KNv97ZEnqij,Shaggy,2371882,https://i.scdn.co/image/ab6761610000e5eb356dc7e9ba8792cb86a0c50c,https://open.spotify.com/artist/5EvFsr3kj42KNv97ZEnqij,4hp2vWBlOF3RUMw0tRMW4A,Boys Night Bangers,2023-10-12,https://i.scdn.co/image/ab67616d0000b2737f0ec6b019a85075f6021851,https://open.spotify.com/album/4hp2vWBlOF3RUMw0tRMW4A,229194,False,"reggae, hip hop, pop"
33ULGdnTaKA09OwR8JmW40,0.514,0.683,-5.099,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,220946,Wide Awake,https://open.spotify.com/track/33ULGdnTaKA09OwR8JmW40,6jJ0s89eD6GaHleKKya26X,Katy Perry,36569955,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,7mtRex3XcxOcJJ9niODj7Q,Love Yourself,2023-06-16,https://i.scdn.co/image/ab67616d0000b273607dd5850c9dc98f4e6aa6d3,https://open.spotify.com/album/7mtRex3XcxOcJJ9niODj7Q,220933,False,pop
4x21i55Ha24y24Xl22sNZj,0.787,0.666,-4.475,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,219026,"Work Hard, Play Hard",https://open.spotify.com/track/4x21i55Ha24y24Xl22sNZj,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,11952208,https://i.scdn.co/image/ab6761610000e5ebc66b0a8c3268f0b6556f64a8,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop,5pHNSK98MDEjTxsDxyIyLR,Fantacalcio 2023,2023-09-28,https://i.scdn.co/image/ab67616d0000b273fd4bb9728492ba92d9be42c6,https://open.spotify.com/album/5pHNSK98MDEjTxsDxyIyLR,219026,True,"hip hop, pop, rap"
